content,username,level,stars,likes,time
搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点搞快点,紺kon,6,5,95,2022-03-16 16:40:59
我在佛前苦苦求了几千年，yj快点，我等不及了😭 2024.12.15更新 我叫你给我发二测资格你二🐉吗,Bllaxjb,6,5,7,2024-12-15 13:32:07
反向跳票还说啥了快端上来吧,幽幽晞子,6,5,1,2025-12-12 14:10:43
往前跳票这一块，那还说啥了，五星给你了,旺仔牛奶kb,6,5,1,2025-12-12 12:23:07
那话又说回来了，其实吧，我也没什么意见,果林承包商闲凉赫萝,6,5,1,2025-12-12 11:58:51
节奏最大的时候我也从未诋毁过终末地,Dr_PHLY,6,5,1,2025-12-12 12:03:49
冲，可以开香槟了,6币改昵,6,5,1,2025-12-12 18:17:28
为什么，为什么那么多抽奖都没有一个中！现在只能赌后面名额很多，想要搞一下服务器压力测试，基本上填问卷的都给进！一些不怎么样的设备筛掉就好了,缘月天,6,5,1,2025-11-01 01:13:05
我缺的《难道说》，谁给我补啊,GQ糖_咸,6,5,1,2025-12-12 16:38:06
快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！快出！ 没方舟玩我快死了！！！不要让我再寂寞下去啊啊啊！,白银创伤小组,6,5,89,2022-03-17 10:14:20
博士：旧文明的时代结束了，和观测者的博弈也结束了，终于过去的一切都结束了，但这也是新的开始，新的时代就叫终末地吧，寓意……需要你们自己理解，终于可以让我休息了，凯尔希，剩下的就交给你了 凯尔希：还是需要你加班。 博士：滚！滚！闭嘴！新文明没有能载我的船！,蕾贝儿-GSP,6,5,28,2023-10-25 19:09:02
不错，期待,卡西咩尔,6,5,0,2026-01-13 08:31:55
先给个5分  公测后改,夕幽兰,6,5,0,2026-01-13 17:33:38
我抽到了,Dopsis,6,5,2,2025-11-25 15:00:24
快点开门,开个炖炖,6,5,0,2026-01-12 03:48:05
锁定标记,U咩啊雪狼,6,5,0,2025-12-22 00:18:37
一秒都等不了了，请马上端上来🥹,歌兰蒂斯斯斯,6,5,1,2025-10-28 09:35:06
近一两年入坑的新游都没玩超过三个月，最后还是回到了粥粥和舰b，总结了一下有以下原因∶ 1.开服就抠抠索索或者出货率感人，作为月卡党，这类游戏有没有月卡都一个样，我也不敢深入玩就退了。 2.开服很大方，但之后可持续获得的资源太少，可能比1玩的时间会长点，但是开荒期一过基本也玩不下去了 3.开服很大方，之后的可持续资源也很多，开服玩家开个月卡基本能拿全图鉴，这类游戏我玩的时间最久，但后面因为玩法毫无创新，每天过日常下线枯燥无华而退了。 19年高考完6月20就入坑了舰b，7月1号入坑了粥粥，5年时间里这俩游戏断断续续在玩，算是流水的新游，铁打的舰粥，舰b是为了看瑟瑟，月卡攒攒能买个皮肤，粥粥的玩法一直很吸引我，从第一次夏活，第一次危机合约，肉鸽还有生息演算，这些新玩法刚出时的惊艳感其他游戏里没体验过，5年过去了，我玩一段时间新游还是回到了起点，令人感叹，所以我对终末地很期待，希望能有那些粥粥带给我的惊艳感，也希望池子别太毒，资源别卡太死，对月卡低氪党友好点,圣堂科工一般兵,6,5,3,2024-12-16 19:59:52
没玩过明日方舟可以直接玩终末地吗，因为看到有基建元素所以想玩,非黑即白626,6,5,0,2025-12-15 17:40:11
游戏品质和底子没话说，很不错，还有很多问题再优化就完美了,YUKlKAZE,6,5,0,2025-12-15 03:00:41
游戏优化要做好，文案也要好好检查。别出现鸣潮公测时的情况，那优化和文案真的是劝退太多人了。公测后的前3天口碑评价可是很重要的，这决定能不能留下第一批入坑者以及还在观望者会不会入坑。哪怕现在鸣潮已经优化好了，很多人也不打算再回去了。,提督万岁,6,5,2,2024-12-17 18:36:48
急急急急急急急急急急急急急急急急急急急急急急急急急急急急急急急急急急急急急急急急急急急急急急急急急急急急急急,超市里的老婆,6,5,1,2025-10-27 10:21:43
居然还有PC版，这个可不简单啊，都说是第一人称射击，那是不是会有不同职业组成小队去打架啊！！ 还有会不会可以和明日方舟的号联动，然后可以用我船的干员啊！ （我知道这可能性无限接近0，但我还是很期待连动啊。） 不过我对射击游戏不怎么感冒，一开始玩明日方舟也是因为他是卡牌＋塔防游戏。 但我已经从19年玩方舟到现在了，每天都有玩，已经很少有游戏我能坚持这么久了，（上一个是LOL，但也不是天天玩）。 真的很期待这会是一个什么游戏，希望所有熟悉的干员都能在终末地相见！,快去拍照阿伟,6,5,61,2022-03-16 13:36:05
有点好奇这游戏大概会要求什么配置呢？,深渊魔女艾蕾娅,6,5,0,2026-01-11 14:27:57
中森明菜我喜欢你 明日方舟终末地是一款由应交网络开发的大世界开放游戏 作为鹰角粉丝很期待这样一款佳作落地 来自星尘的战斗和画面说实话很惊艳（对我来说，主观意见 所以我对终末地也有很高的期待,sakura最好了-绘梨衣,6,5,3,2025-02-06 16:05:57
一测二测三测，赶紧出吧，都快要过年啦，还有两个月，刘德华就要解封了,kavin133,6,5,1,2025-11-03 23:57:04
就实际演示里，除了主角外有三种昆虫，全是没有影子的，主角跑步动作也是相当僵硬，ui还是比较顶的，很有科幻风那味，人物模型和地图做的也还算不错，就是不知道是箱庭还是开放世界，目前不好判断，估计就算拿到版号了这游戏没个俩三年都出不来,itszet,6,5,88,2022-03-18 11:38:48
ios有吗,夏日魔法的诗,6,5,0,2026-01-11 21:30:33
终于定档了，没游戏玩了，再不定档我就老了,c_冷,6,5,0,2025-12-14 13:06:12
呃呃呃呃呃呃呃呃啊啊啊啊啊啊啊啊啊啊啊啊啊啊我已经等不及了等不及了等不及了🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵,绝好调零号机,6,5,81,2022-03-18 12:10:15
5000字哩，折叠一下 第一次打卡2022年3月10号到9月19号 第二次打卡2022年9月20号到2023年3月12号 第三次打卡2023年3月13号到2023年9月20号 第四次打卡2023年9月20号到2024年4月4号 第五次打卡2024年4月4号到2024年10月15号 10月15号，终末地什么时候公测没有终末地玩我要死了 10月16号，终末地什么时候公测没有终末地玩我要死了 10月17号，终末地什么时候公测没有终末地玩我要死了 10月18号，终末地什么时候公测没有终末地玩我要死了 10月19号，终末地什么时候公测没有终末地玩我要死了 10月20号，终末地什么时候公测没有终末地玩我要死了 10月21号，终末地什么时候公测没有终末地玩我要死了 10月22号，终末地什么时候公测没有终末地玩我要死了 10月23号，终末地什么时候公测没有终末地玩我要死了 10月24号，终末地什么时候公测没有终末地玩我要死了 10月25号，终末地什么时候公测没有终末地玩我要死了 10月26号，终末地什么时候公测没有终末地玩我要死了 10月27号，终末地什么时候公测没有终末地玩我要死了 10月28号，终末地什么时候公测没有终末地玩我要死了 10月29号，终末地什么时候公测没有终末地玩我要死了 10月30号，终末地什么时候公测没有终末地玩我要死了 10月31号，终末地什么时候公测没有终末地玩我要死了 11月1号，终末地什么时候公测没有终末地玩我要死了 11月2号，终末地什么时候公测没有终末地玩我要死了 11月3号，终末地什么时候公测没有终末地玩我要死了 11月4号，终末地什么时候公测没有终末地玩我要死了 11月5号，终末地什么时候公测没有终末地玩我要死了 11月6号，终末地什么时候公测没有终末地玩我要死了 11月7号，终末地什么时候公测没有终末地玩我要死了 11月8号，终末地什么时候公测没有终末地玩我要死了 11月9号，终末地什么时候公测没有终末地玩我要死了 11月10号，终末地什么时候公测没有终末地玩我要死了 11月11号，终末地什么时候公测没有终末地玩我要死了 11月12号，终末地什么时候公测没有终末地玩我要死了 11月13号，终末地什么时候公测没有终末地玩我要死了 11月14号，终末地什么时候公测没有终末地玩我要死了 11月15号，终末地什么时候公测没有终末地玩我要死了 11月16号，终末地什么时候公测没有终末地玩我要死了 11月17号，终末地什么时候公测没有终末地玩我要死了 11月18号，终末地什么时候公测没有终末地玩我要死了 11月19号，终末地什么时候公测没有终末地玩我要死了 11月20号，终末地什么时候公测没有终末地玩我要死了 11月21号，终末地什么时候公测没有终末地玩我要死了 11月22号，终末地什么时候公测没有终末地玩我要死了 11月23号，终末地什么时候公测没有终末地玩我要死了 11月24号，终末地什么时候公测没有终末地玩我要死了 11月25号，终末地什么时候公测没有终末地玩我要死了 11月26号，终末地什么时候公测没有终末地玩我要死了 11月27号，终末地什么时候公测没有终末地玩我要死了 11月28号，终末地什么时候公测没有终末地玩我要死了 11月29号，终末地什么时候公测没有终末地玩我要死了 11月30号，终末地什么时候公测没有终末地玩我要死了 12月1号，终末地什么时候公测没有终末地玩我要死了 12月2号，终末地什么时候公测没有终末地玩我要死了 12月3号，终末地什么时候公测没有终末地玩我要死了 12月4号，终末地什么时候公测没有终末地玩我要死了 12月5号，终末地什么时候公测没有终末地玩我要死了 12月6号，终末地什么时候公测没有终末地玩我要死了 12月7号，终末地什么时候公测没有终末地玩我要死了 12月8号，终末地什么时候公测没有终末地玩我要死了 12月9号，终末地什么时候公测没有终末地玩我要死了 12月10号，终末地什么时候公测没有终末地玩我要死了 12月11号，终末地什么时候公测没有终末地玩我要死了 12月12号，终末地什么时候公测没有终末地玩我要死了 12月13号，终末地什么时候公测没有终末地玩我要死了 12月14号，终末地什么时候公测没有终末地玩我要死了 12月15号，终末地什么时候公测没有终末地玩我要死了 12月16号，终末地什么时候公测没有终末地玩我要死了 12月17号，终末地什么时候公测没有终末地玩我要死了 12月18号，终末地什么时候公测没有终末地玩我要死了 12月19号，终末地什么时候公测没有终末地玩我要死了 12月20号，终末地什么时候公测没有终末地玩我要死了 12月21号，终末地什么时候公测没有终末地玩我要死了 12月22号，终末地什么时候公测没有终末地玩我要死了 12月23号，终末地什么时候公测没有终末地玩我要死了 12月24号，终末地什么时候公测没有终末地玩我要死了 12月25号，终末地什么时候公测没有终末地玩我要死了 *****号，终末地什么时候公测没有终末地玩我要死了 12月27号，终末地什么时候公测没有终末地玩我要死了 12月28号，终末地什么时候公测没有终末地玩我要死了 12月29号，终末地什么时候公测没有终末地玩我要死了 12月30号，终末地什么时候公测没有终末地玩我要死了 12月31号，终末地什么时候公测没有终末地玩我要死了 2025年1月1号，终末地什么时候公测没有终末地玩我要死了 1月2号，终末地什么时候公测没有终末地玩我要死了 1月3号，终末地什么时候公测没有终末地玩我要死了 1月4号，终末地什么时候公测没有终末地玩我要死了 1月5号，终末地什么时候公测没有终末地玩我要死了 1月6号，终末地什么时候公测没有终末地玩我要死了 1月7号，终末地什么时候公测没有终末地玩我要死了 1月8号，终末地什么时候公测没有终末地玩我要死了 1月9号，终末地什么时候公测没有终末地玩我要死了 1月10号，终末地什么时候公测没有终末地玩我要死了 1月11号，终末地什么时候公测没有终末地玩我要死了 1月12号，终末地什么时候公测没有终末地玩我要死了 1月13号，终末地什么时候公测没有终末地玩我要死了 1月14号，终末地什么时候公测没有终末地玩我要死了 1月15号，终末地什么时候公测没有终末地玩我要死了 1月16号，终末地什么时候公测没有终末地玩我要死了 1月17号，终末地什么时候公测没有终末地玩我要死了 1月18号，终末地什么时候公测没有终末地玩我要死了 1月19号，终末地什么时候公测没有终末地玩我要死了 1月20号，终末地什么时候公测没有终末地玩我要死了 1月21号，终末地什么时候公测没有终末地玩我要死了 1月22号，终末地什么时候公测没有终末地玩我要死了 1月23号，终末地什么时候公测没有终末地玩我要死了 1月24号，终末地什么时候公测没有终末地玩我要死了 1月25号，终末地什么时候公测没有终末地玩我要死了 1月26号，终末地什么时候公测没有终末地玩我要死了 1月27号，终末地什么时候公测没有终末地玩我要死了 1月28号，终末地什么时候公测没有终末地玩我要死了 1月29号，终末地什么时候公测没有终末地玩我要死了 1月30号，终末地什么时候公测没有终末地玩我要死了 1月31号，终末地什么时候公测没有终末地玩我要死了,又在日常摸鱼,6,5,3,2025-02-01 02:00:49
呜呜呜我要玩终末地😭，yj你快点啊，我要受不了了 我要当穿香香嗨丝的可爱管理员口牙😍,楠和才不是氨气,6,5,3,2024-10-22 07:15:20
快点公测吧😭😭😭,PFR-莱茵,6,5,1,2025-11-01 19:50:57
pv很好很期待，就是希望大家不要给🐭🐭送钱了，都去玩官服,非洲人黑猫,6,5,77,2022-04-09 12:47:46
不管怎么说mhy跟鹰角两家公司虽然不如腾讯有钱，但确实推进了我们国家游戏行业的发展，敢于尝试新的事物，赞！相比腾讯好太多了，腾讯公司空有资源却不做事老想着圈钱！还买动**打压鹰角跟mhy，真真是万恶***的嘴脸。,杀戮の天使0,6,5,55,2022-03-24 04:13:34
战斗机制没见过，0星 UI看不懂，0星 开放世界不知道，0星 鹰角做的，5星 （玩笑） 鹰角向来以2D平面UI为重头，这次你依然可以在3D实机演示看到很多平面UI设计，这块没得说，纯纯的顶尖设计：包括过渡的效果和平面3D化立体感，鹰角没让我失望 战斗特效上没啥可挑的，作为后现代末日风的开放世界这种风格是很合适的，和原的童话风不同，两者的战斗特效皆符合各自的世界观和整体环境。        说说角色这里：我个人还是很喜欢这种二次元风格但是三次元比例的角色的，对于目前放出来的四名角色都十分看好。但是配音属实...感觉是临时配的，公测还是这样我觉得是大概率不行的，希望后面会优化。而且作为主角的管理员希望是有摘掉面罩这一说的，我真的不想看到一个兜帽人贯穿整个IP（        战斗方面...我感觉没有很足的紧张感，不知道为什么打起来没有什么看头（？）我本身对这种战斗模式不熟悉先不过多评价         最后在福利和氪金成都这方面我从来都相信鹰角，明日方舟本体的福利和诚心玩家们是看在眼里的。我角伟大，无需多言        期待一手正式上线,恒Vers,6,5,20,2023-10-26 19:05:48
喜欢女管！,1004の,6,5,0,2025-12-19 23:05:21
内测玩家，如果这游戏不是下一个爆款我随你怎么说,X_inyu,6,5,0,2025-12-13 17:23:22
四年了，不差这一个月，鹰角的美术和音乐永远戳中我好球区，本粥女博已经准备好入坑了。,浮城少年,6,5,0,2025-12-13 16:10:17
